1413229044,2014-10-13 12:37:24,35.26242029,-120.67770298,353918054312018,7508110439, 
1415815997,2014-11-12 10:13:17,34.2514917,-119.25622971,355136056327540,1419722426,215,497.95988
1415815997,2014-11-12 10:13:17,34.2514917,-119.25622971,355136056327540,1419722426,0,0.00000
1415816206,2014-11-12 10:16:46,34.25146002,-119.2562438,355136056327540,1419722427,209,116.44227
1415816206,2014-11-12 10:16:46,34.25146002,-119.2562438,355136056327540,1419722427,0,0.00000
1415816418,2014-11-12 10:20:18,34.25130994,-119.2563156,355136056327540,1419722428,212,576.85649
1415816418,2014-11-12 10:20:18,34.25130994,-119.2563156,355136056327540,1419722428,0,0.00000
1415816624,2014-11-12 10:23:44,34.25122837,-119.25632912,355136056327540,1419722429,206,209.24937
1415816624,2014-11-12 10:23:44,34.25122837,-119.25632912,355136056327540,1419722429,0,0.00000
1415816859,2014-11-12 10:27:39,34.25114439,-119.25636354,355136056327540,1419722430,235,294.49077
1415816859,2014-11-12 10:27:39,34.25114439,-119.25636354,355136056327540,1419722430,0,0.00000
1415817117,2014-11-12 10:31:57,34.25106946,-119.25638444,355136056327540,1419722431,258,220.09714
1415817117,2014-11-12 10:31:57,34.25106946,-119.25638444,355136056327540,1419722431,0,0.00000
1415817393,2014-11-12 10:36:33,34.25084008,-119.25648999,355136056327540,1419722432,276,860.61923
1415817393,2014-11-12 10:36:33,34.25084008,-119.25648999,355136056327540,1419722432,0,0.00000
1415817651,2014-11-12 10:40:51,34.25073751,-119.25655027,355136056327540,1419722434,258,453.09843
1415817651,2014-11-12 10:40:51,34.25073751,-119.25655027,355136056327540,1419722434,0,0.00000
1415818006,2014-11-12 10:46:46,34.2506075,-119.25657558,355136056327540,1419722435,355,344.10638
1415818006,2014-11-12 10:46:46,34.2506075,-119.25657558,355136056327540,1419722435,0,0.00000
1415818327,2014-11-12 10:52:07,34.25049714,-119.25664002,355136056327540,1419722436,321,485.25226
1415818327,2014-11-12 10:52:07,34.25049714,-119.25664002,355136056327540,1419722436,0,0.00000
1415818953,2014-11-12 11:02:33,34.25033471,-119.25672434,355136056327540,1419722438,626,658.32117
1415818953,2014-11-12 11:02:33,34.25033471,-119.25672434,355136056327540,1419722438,0,0.00000
1415819085,2014-11-12 11:04:45,34.25026534,-119.25673888,355136056327540,1419722437,132,186.79959
1415819085,2014-11-12 11:04:45,34.25026534,-119.25673888,355136056327540,1419722437,0,0.00000
1415819770,2014-11-12 11:16:10,34.24996365,-119.25688964,355136056327540,1419722440,685,1192.44887
1415819770,2014-11-12 11:16:10,34.24996365,-119.25688964,355136056327540,1419722440,0,0.00000
1415819786,2014-11-12 11:16:26,34.24987359,-119.25694513,355136056327540,1419722439,16,411.80130
1415819786,2014-11-12 11:16:26,34.24987359,-119.25694513,355136056327540,1419722439,0,0.00000
1415820172,2014-11-12 11:22:52,34.24971561,-119.25699933,355136056327540,1419722441,386,505.85033
1415820172,2014-11-12 11:22:52,34.24971561,-119.25699933,355136056327540,1419722441,0,0.00000
1415820530,2014-11-12 11:28:50,34.24945661,-119.25714962,355136056327540,1419722442,358,1133.76493
1415820530,2014-11-12 11:28:50,34.24945661,-119.25714962,355136056327540,1419722442,0,0.00000
1415820918,2014-11-12 11:35:18,34.2494005,-119.25716032,355136056327540,1419722443,388,147.86008
1415820918,2014-11-12 11:35:18,34.2494005,-119.25716032,355136056327540,1419722443,0,0.00000
1415821310,2014-11-12 11:41:50,34.24924423,-119.25722119,355136056327540,1419722444,392,533.08724
1415821310,2014-11-12 11:41:50,34.24924423,-119.25722119,355136056327540,1419722444,0,0.00000
1415822060,2014-11-12 11:54:20,34.25029974,-119.25762221,355136056327540,1419722445,750,3553.88219
1415822060,2014-11-12 11:54:20,34.25029974,-119.25762221,355136056327540,1419722445,0,0.00000
1415976333,2014-11-14 06:45:33,34.24640709,-119.25625334,355136056327540,1419560003,154273,12611.49036
1415976333,2014-11-14 06:45:33,34.24640709,-119.25625334,355136056327540,1419560003,0,0.00000
1415978050,2014-11-14 07:14:10,34.2466031,-119.25616704,355136056327540,1419560005,1717,716.26863
1415978050,2014-11-14 07:14:10,34.2466031,-119.25616704,355136056327540,1419560005,0,0.00000
1415979395,2014-11-14 07:36:35,34.25076997,-119.25474906,355136056327540,1419560007,1345,13292.54333
1415979395,2014-11-14 07:36:35,34.25076997,-119.25474906,355136056327540,1419560007,0,0.00000
1415979572,2014-11-14 07:39:32,34.25061051,-119.25481978,355136056327540,1419560008,177,585.13293
1415979572,2014-11-14 07:39:32,34.25061051,-119.25481978,355136056327540,1419560008,0,0.00000
1415980072,2014-11-14 07:47:52,34.25048927,-119.25487706,355136056327540,1419560009,500,462.36784
1415980072,2014-11-14 07:47:52,34.25048927,-119.25487706,355136056327540,1419560009,0,0.00000
1415980604,2014-11-14 07:56:44,34.25034825,-119.25465891,355136056327540,1419560010,532,1429.89634
1415980604,2014-11-14 07:56:44,34.25034825,-119.25465891,355136056327540,1419560010,0,0.00000
1415981177,2014-11-14 08:06:17,34.25072943,-119.2544661,355136056327540,1419560011,573,1518.61400
1415981177,2014-11-14 08:06:17,34.25072943,-119.2544661,355136056327540,1419560011,0,0.00000
1415981555,2014-11-14 08:12:35,34.25062503,-119.25450877,355136056327540,1419560012,378,365.53745
1415981555,2014-11-14 08:12:35,34.25062503,-119.25450877,355136056327540,1419560012,0,0.00000
1415982138,2014-11-14 08:22:18,34.25051697,-119.25456996,355136056327540,1419560013,583,464.88185
1415982138,2014-11-14 08:22:18,34.25051697,-119.25456996,355136056327540,1419560013,0,0.00000
1415982938,2014-11-14 08:35:38,34.25066785,-119.25417426,355136056327540,1419560014,800,2548.33635
1415982938,2014-11-14 08:35:38,34.25066785,-119.25417426,355136056327540,1419560014,0,0.00000
1416581336,2014-11-21 06:48:56,34.24804203,-119.25679562,355136056327540,1419560213,598398,17810.53212
1416581336,2014-11-21 06:48:56,34.24804203,-119.25679562,355136056327540,1419560213,0,0.00000
1416582134,2014-11-21 07:02:14,34.2482887,-119.25668913,355136056327540,1419560214,798,891.01432
1416582134,2014-11-21 07:02:14,34.2482887,-119.25668913,355136056327540,1419560214,0,0.00000
1416582821,2014-11-21 07:13:41,34.24856106,-119.25656882,355136056327540,1419560215,687,997.13521
1416582821,2014-11-21 07:13:41,34.24856106,-119.25656882,355136056327540,1419560215,0,0.00000
1416583337,2014-11-21 07:22:17,34.24885192,-119.25644406,355136056327540,1419560216,516,1046.69536
1416583337,2014-11-21 07:22:17,34.24885192,-119.25644406,355136056327540,1419560216,0,0.00000
1416583814,2014-11-21 07:30:14,34.24909251,-119.25633971,355136056327540,1419560217,477,871.38571
1416583814,2014-11-21 07:30:14,34.24909251,-119.25633971,355136056327540,1419560217,0,0.00000
1416584272,2014-11-21 07:37:52,34.24925759,-119.25626907,355136056327540,1419560218,458,593.23323
1416584272,2014-11-21 07:37:52,34.24925759,-119.25626907,355136056327540,1419560218,0,0.00000
1416584788,2014-11-21 07:46:28,34.24959578,-119.25610665,355136056327540,1419560219,516,1303.14258
1416584788,2014-11-21 07:46:28,34.24959578,-119.25610665,355136056327540,1419560219,0,0.00000
1416585328,2014-11-21 07:55:28,34.24974644,-119.25605286,355136056327540,1419560220,540,491.67114
1416585328,2014-11-21 07:55:28,34.24974644,-119.25605286,355136056327540,1419560220,0,0.00000
1416585786,2014-11-21 08:03:06,34.24984216,-119.2560081,355136056327540,1419560221,458,362.72350
1416585786,2014-11-21 08:03:06,34.24984216,-119.2560081,355136056327540,1419560221,0,0.00000
1416586170,2014-11-21 08:09:30,34.2500187,-119.25593514,355136056327540,1419560222,384,621.97361
1416586170,2014-11-21 08:09:30,34.2500187,-119.25593514,355136056327540,1419560222,0,0.00000
1416586589,2014-11-21 08:16:29,34.25017061,-119.25589421,355136056327540,1419560223,419,440.73275
1416586589,2014-11-21 08:16:29,34.25017061,-119.25589421,355136056327540,1419560223,0,0.00000
1416587066,2014-11-21 08:24:26,34.25034381,-119.25583011,355136056327540,1419560224,477,575.37690
1416587066,2014-11-21 08:24:26,34.25034381,-119.25583011,355136056327540,1419560224,0,0.00000
1416587474,2014-11-21 08:31:14,34.2505505,-119.25571182,355136056327540,1419560225,408,895.90072
1416587474,2014-11-21 08:31:14,34.2505505,-119.25571182,355136056327540,1419560225,0,0.00000
1416587898,2014-11-21 08:38:18,34.25063766,-119.25565649,355136056327540,1419560227,424,407.48704
1416587898,2014-11-21 08:38:18,34.25063766,-119.25565649,355136056327540,1419560227,0,0.00000
1416589612,2014-11-21 09:06:52,34.2508491,-119.25556937,355136056327540,1419560228,1714,743.65121
1416589612,2014-11-21 09:06:52,34.2508491,-119.25556937,355136056327540,1419560228,0,0.00000
1416589975,2014-11-21 09:12:55,34.25096708,-119.25550522,355136056327540,1419560229,363,493.41120
1416589975,2014-11-21 09:12:55,34.25096708,-119.25550522,355136056327540,1419560229,0,0.00000
1416590348,2014-11-21 09:19:08,34.25116547,-119.25542548,355136056327540,1419560230,373,688.25103
1416590348,2014-11-21 09:19:08,34.25116547,-119.25542548,355136056327540,1419560230,0,0.00000
1416590692,2014-11-21 09:24:52,34.25127983,-119.25537587,355136056327540,1419560231,344,414.20728
1416590692,2014-11-21 09:24:52,34.25127983,-119.25537587,355136056327540,1419560231,0,0.00000
1416591070,2014-11-21 09:31:10,34.25137312,-119.25530444,355136056327540,1419560232,378,505.07898
1416591070,2014-11-21 09:31:10,34.25137312,-119.25530444,355136056327540,1419560232,0,0.00000
1416591638,2014-11-21 09:40:38,34.25176802,-119.25614997,355136056327540,1419560233,568,5471.28835
1416591638,2014-11-21 09:40:38,34.25176802,-119.25614997,355136056327540,1419560233,0,0.00000
1416591957,2014-11-21 09:45:57,34.25160804,-119.25623781,355136056327540,1419560234,319,673.56632
1416591957,2014-11-21 09:45:57,34.25160804,-119.25623781,355136056327540,1419560234,0,0.00000
1416592269,2014-11-21 09:51:09,34.25145408,-119.25631672,355136056327540,1419560235,312,618.70454
1416592269,2014-11-21 09:51:09,34.25145408,-119.25631672,355136056327540,1419560235,0,0.00000
1416592587,2014-11-21 09:56:27,34.25123608,-119.2563843,355136056327540,1419560236,318,667.39154
1416592587,2014-11-21 09:56:27,34.25123608,-119.2563843,355136056327540,1419560236,0,0.00000
1416592933,2014-11-21 10:02:13,34.2510974,-119.25645915,355136056327540,1419560237,346,577.04396
1416592933,2014-11-21 10:02:13,34.2510974,-119.25645915,355136056327540,1419560237,0,0.00000
1416593332,2014-11-21 10:08:52,34.25098559,-119.25649845,355136056327540,1419560238,399,362.11759
1416593332,2014-11-21 10:08:52,34.25098559,-119.25649845,355136056327540,1419560238,0,0.00000
1416593816,2014-11-21 10:16:56,34.25075808,-119.25657479,355136056327540,1419560240,484,721.01861
1416593816,2014-11-21 10:16:56,34.25075808,-119.25657479,355136056327540,1419560240,0,0.00000
1416839906,2014-11-24 06:38:26,34.24649446,-119.25494177,355136056327540,1419560254,246090,14416.67360
1416840334,2014-11-24 06:45:34,34.24661536,-119.25490051,355136056327540,1419560255,428,386.22871
1416840721,2014-11-24 06:52:01,34.24688253,-119.25477207,355136056327540,1419560257,387,1030.22248
1416841091,2014-11-24 06:58:11,34.24695871,-119.25473656,355136056327540,1419560258,370,288.14019
1416841450,2014-11-24 07:04:10,34.24707734,-119.25469787,355136056327540,1419560259,359,371.26105
1416841840,2014-11-24 07:10:40,34.24730585,-119.25460041,355136056327540,1419560260,390,819.67570
1416842211,2014-11-24 07:16:51,34.24732265,-119.25458486,355136056327540,1419560261,371,106.67492
1416842568,2014-11-24 07:22:48,34.24746366,-119.25452368,355136056327540,1419560262,357,510.84893
1416842932,2014-11-24 07:28:52,34.24758729,-119.25446954,355136056327540,1419560263,364,450.32664
1416843300,2014-11-24 07:35:00,34.24766565,-119.25444707,355136056327540,1419560264,368,232.60669
1416843728,2014-11-24 07:42:08,34.24789861,-119.25433609,355136056327540,1419560266,428,893.14336
1416844088,2014-11-24 07:48:08,34.24806385,-119.25426991,355136056327540,1419560267,360,572.20830
1416844439,2014-11-24 07:53:59,34.24834243,-119.25416713,355136056327540,1419560268,351,924.08611
1416844808,2014-11-24 08:00:08,34.24854393,-119.25406268,355136056327540,1419560269,369,815.92652
1416845247,2014-11-24 08:07:27,34.24871072,-119.25398836,355136056327540,1419560270,439,613.79377
1416845692,2014-11-24 08:14:52,34.24893303,-119.25387953,355136056327540,1419560272,445,867.13637
1416846093,2014-11-24 08:21:33,34.24913856,-119.25379476,355136056327540,1419560273,401,723.31926
1416846560,2014-11-24 08:29:20,34.24939696,-119.25369369,355136056327540,1419560274,467,883.43341
1416848037,2014-11-24 08:53:57,34.24978321,-119.25351555,355136056327540,1419560275,1477,1451.27860
1416848509,2014-11-24 09:01:49,34.25000152,-119.25341208,355136056327540,1419560276,472,834.23754
1416848873,2014-11-24 09:07:53,34.25013936,-119.25334466,355136056327540,1419560277,364,537.33539
1416849273,2014-11-24 09:14:33,34.25031834,-119.25326833,355136056327540,1419560278,400,641.91008
1416849689,2014-11-24 09:21:29,34.25054112,-119.25316692,355136056327540,1419560279,416,830.38019
1416850100,2014-11-24 09:28:20,34.25075887,-119.25306915,355136056327540,1419560280,411,804.93491
1416850728,2014-11-24 09:38:48,34.25103303,-119.25399309,355136056327540,1419560282,628,5927.72168
1416851195,2014-11-24 09:46:35,34.25081231,-119.25409333,355136056327540,1419560283,467,821.53422
1416851628,2014-11-24 09:53:48,34.25060473,-119.25417682,355136056327540,1419560284,433,720.40815
1416852084,2014-11-24 10:01:24,34.25040244,-119.25425949,355136056327540,1419560285,456,708.24223
1416852533,2014-11-24 10:08:53,34.25012795,-119.25436368,355136056327540,1419560287,449,923.73795
1416852932,2014-11-24 10:15:32,34.24995567,-119.25445142,355136056327540,1419560288,399,689.45587
1416853323,2014-11-24 10:22:03,34.24979753,-119.25451562,355136056327540,1419560289,391,551.65594
1416853748,2014-11-24 10:29:08,34.24961266,-119.25459836,355136056327540,1419560290,425,682.09593
1416853748,2014-11-24 10:29:08,34.24961266,-119.25459836,355136056327540,1419560290,0,0.00000
1416854139,2014-11-24 10:35:39,34.24947691,-119.25465782,355136056327540,1419560291,391,494.49844
1416854587,2014-11-24 10:43:07,34.24914832,-119.25479823,355136056327540,1419560293,448,1179.85872
1416855017,2014-11-24 10:50:17,34.24905964,-119.25483759,355136056327540,1419560294,430,325.57772
1416855382,2014-11-24 10:56:22,34.24895701,-119.25488972,355136056327540,1419560295,365,410.01809
1416855736,2014-11-24 11:02:16,34.24886153,-119.25494843,355136056327540,1419560296,354,435.93968
1416856159,2014-11-24 11:09:19,34.24873341,-119.25499733,355136056327540,1419560297,423,432.42195
1416856505,2014-11-24 11:15:05,34.24863282,-119.25502782,355136056327540,1419560298,346,305.15631
1416856856,2014-11-24 11:20:56,34.24853098,-119.25508208,355136056327540,1419560299,351,420.06531
1416857320,2014-11-24 11:28:40,34.248191,-119.25524595,355136056327540,1419560300,464,1313.08051
1416857675,2014-11-24 11:34:35,34.24815703,-119.2552481,355136056327540,1419560301,355,80.59565
1416860471,2014-11-24 12:21:11,34.24788812,-119.25535333,355136056327540,1419560302,2796,919.64178
1416860818,2014-11-24 12:26:58,34.24777631,-119.25537799,355136056327540,1419560303,347,305.08383
1416861199,2014-11-24 12:33:19,34.2476855,-119.2554356,355136056327540,1419560304,381,424.37366
1416861547,2014-11-24 12:39:07,34.24758342,-119.25548051,355136056327540,1419560305,348,372.84269
1416926582,2014-11-25 06:43:02,34.24780866,-119.25689305,355136056327540,1419560340,65035,9024.69971
1416927104,2014-11-25 06:51:44,34.24805645,-119.25678334,355136056327540,1419560341,522,908.44235
1416927563,2014-11-25 06:59:23,34.24821373,-119.2567143,355136056327540,1419560342,459,573.68772
1416927991,2014-11-25 07:06:31,34.24840214,-119.25663615,355136056327540,1419560343,428,665.19332
1416928476,2014-11-25 07:14:36,34.24874594,-119.25647433,355136056327540,1419560344,485,1308.15611
1416928931,2014-11-25 07:22:11,34.24893921,-119.25638113,355136056327540,1419560345,455,746.66500
1416929357,2014-11-25 07:29:17,34.249133,-119.25629674,355136056327540,1419560346,426,703.53020
1416929783,2014-11-25 07:36:23,34.24935445,-119.25620434,355136056327540,1419560347,426,784.42499
1416930216,2014-11-25 07:43:36,34.24948936,-119.25610615,355136056327540,1419560348,433,701.19379
1416930618,2014-11-25 07:50:18,34.24961377,-119.25608954,355136056327540,1419560349,402,309.52458
1416930989,2014-11-25 07:56:29,34.24966166,-119.25606376,355136056327540,1419560350,371,198.92024
1416931351,2014-11-25 08:02:31,34.24982073,-119.25601064,355136056327540,1419560351,362,503.04995
1416932019,2014-11-25 08:13:39,34.25011331,-119.25585501,355136056327540,1419560352,668,1205.43114
1416932081,2014-11-25 08:14:41,34.25019162,-119.2558125,355136056327540,1419560353,62,327.14174
1416932833,2014-11-25 08:27:13,34.25049086,-119.25568624,355136056327540,1419560354,752,1066.66491
1416932894,2014-11-25 08:28:14,34.25055224,-119.25566579,355136056327540,1419560355,61,193.90041
1416933221,2014-11-25 08:33:41,34.2507025,-119.25561761,355136056327540,1419560357,327,466.68050
1416933535,2014-11-25 08:38:55,34.25084516,-119.25553959,355136056327540,1419560358,314,599.01442
1416933811,2014-11-25 08:43:31,34.25094211,-119.25549145,355136056327540,1419560359,276,381.61103
1416935231,2014-11-25 09:07:11,34.2511665,-119.25540324,355136056327540,1419560360,1420,769.16364
1416935578,2014-11-25 09:12:58,34.25127077,-119.2553434,355136056327540,1419560361,347,452.84073
1416936098,2014-11-25 09:21:38,34.25146026,-119.25524846,355136056327540,1419560362,520,750.22034
1416936166,2014-11-25 09:22:46,34.25151388,-119.25522344,355136056327540,1419560363,68,202.90897
1416936627,2014-11-25 09:30:27,34.25181188,-119.25613356,355136056327540,1419560364,461,5846.47183
1416936874,2014-11-25 09:34:34,34.251668,-119.2561962,355136056327540,1419560365,247,522.21010
1416937161,2014-11-25 09:39:21,34.25150568,-119.25627688,355136056327540,1419560366,287,639.31932
1416937432,2014-11-25 09:43:52,34.25138004,-119.2563157,355136056327540,1419560367,271,384.10760
1416937667,2014-11-25 09:47:47,34.251290589999996,-119.25635878,355136056327540,1419560368,235,345.26631
1416937951,2014-11-25 09:52:31,34.25117573,-119.25641521,355136056327540,1419560369,284,449.01365
1416938224,2014-11-25 09:57:04,34.2510669,-119.25644981,355136056327540,1419560370,273,336.75903
1416938517,2014-11-25 10:01:57,34.25099086,-119.25648824,355136056327540,1419560371,293,302.76772
1416938928,2014-11-25 10:08:48,34.25082608,-119.25656944,355136056327540,1419560373,411,645.42008
1416939256,2014-11-25 10:14:16,34.25069653,-119.25663178,355136056327540,1419560374,328,499.79013
1416939559,2014-11-25 10:19:19,34.25057485,-119.25667312,355136056327540,1419560375,303,387.83689
1416939859,2014-11-25 10:24:19,34.25041785,-119.25673516,355136056327540,1419560376,300,539.67929
1416940169,2014-11-25 10:29:29,34.25028634,-119.25682255,355136056327540,1419560377,310,636.53214
1416940819,2014-11-25 10:40:19,34.24994089,-119.25699611,355136056327540,1419560378,650,1370.21271
1416940944,2014-11-25 10:42:24,34.2498774,-119.25696744,355136056327540,1419560379,125,235.50926
1416941459,2014-11-25 10:50:59,34.24957358,-119.25713939,355136056327540,1419560380,515,1306.59730
1416941872,2014-11-25 10:57:52,34.24970871,-119.25709065,355136056327540,1419560381,413,443.19764
1416942558,2014-11-25 11:09:18,34.25050168,-119.25759131,355136056327540,1419560382,686,3692.26137
1416942562,2014-11-25 11:09:22,34.25050157,-119.25759146,355136056327540,1419560382,4,0.99066
1416943043,2014-11-25 11:17:23,34.25013531,-119.25773208,355136056327540,1419560383,481,1239.91203
1416943813,2014-11-25 11:30:13,34.25087668,-119.25752622,355136056327540,1419560384,770,2174.17147
1416944348,2014-11-25 11:39:08,34.25087139,-119.25735342,355136056327540,1419560385,535,1102.20504
1416944349,2014-11-25 11:39:09,34.25086924,-119.25735165,355136056327540,1419560385,1,12.35725
1417188211,2014-11-28 07:23:31,34.24771229,-119.2544372,355136056327540,1419560393,243862,20000.09483
1417188685,2014-11-28 07:31:25,34.24752247,-119.25449884,355136056327540,1419560394,474,592.90318
1417189215,2014-11-28 07:40:15,34.24777965,-119.25437707,355136056327540,1419560395,530,982.22685
1417189640,2014-11-28 07:47:20,34.24810787,-119.25423383,355136056327540,1419560397,425,1193.12049
1417190130,2014-11-28 07:55:30,34.24835204,-119.25413517,355136056327540,1419560398,490,849.61747
1417190567,2014-11-28 08:02:47,34.24863338,-119.25399862,355136056327540,1419560399,437,1091.39551
1417191124,2014-11-28 08:12:04,34.24903534,-119.25383118,355136056327540,1419560401,557,1422.52330
1417191636,2014-11-28 08:20:36,34.24933274,-119.2537,355136056327540,1419560402,512,1087.84208
1417192144,2014-11-28 08:29:04,34.24966619,-119.25353949,355136056327540,1419560403,508,1286.73372
1417192666,2014-11-28 08:37:46,34.24997383,-119.25338874,355136056327540,1419560404,522,1200.68692
1417194471,2014-11-28 09:07:51,34.25027099,-119.25327377,355136056327540,1419560405,1805,1010.06077
1417194940,2014-11-28 09:15:40,34.25050529,-119.25318001,355136056327540,1419560406,469,810.90462
1417195439,2014-11-28 09:23:59,34.25077858,-119.25305999,355136056327540,1419560408,499,997.02391
1417196050,2014-11-28 09:34:10,34.25094662,-119.25398786,355136056327540,1419560410,611,5931.06751
1417196592,2014-11-28 09:43:12,34.25071094,-119.25407432,355136056327540,1419560411,542,779.46602
1417197205,2014-11-28 09:53:25,34.25044059,-119.25422707,355136056327540,1419560412,613,1161.25431
1417197777,2014-11-28 10:02:57,34.25010467,-119.25438607,355136056327540,1419560414,572,1282.57856
1417198226,2014-11-28 10:10:26,34.24992252,-119.25444328,355136056327540,1419560415,449,560.75182
1417198731,2014-11-28 10:18:51,34.24968298,-119.25456796,355136056327540,1419560416,505,972.58716
1417199157,2014-11-28 10:25:57,34.249514,-119.25465183,355136056327540,1419560417,426,664.97452
1417199550,2014-11-28 10:32:30,34.24929873,-119.25472489,355136056327540,1419560418,393,685.84925
1417199960,2014-11-28 10:39:20,34.24906189,-119.25484193,355136056327540,1419560420,410,929.41129
1417200369,2014-11-28 10:46:09,34.24893012,-119.25488625,355136056327540,1419560421,409,418.09285
1417200768,2014-11-28 10:52:48,34.24884328,-119.25495989,355136056327540,1419560422,399,511.68127
1417201160,2014-11-28 10:59:20,34.24873076,-119.25497621,355136056327540,1419560423,392,282.89875
1417201561,2014-11-28 11:06:01,34.24865011,-119.25503678,355136056327540,1419560424,401,429.87742
1417202334,2014-11-28 11:18:54,34.24845465,-119.25511176,355136056327540,1419560425,773,661.45174
1417202339,2014-11-28 11:18:59,34.24845254,-119.2551152,355136056327540,1419560426,5,22.48837
1417202826,2014-11-28 11:27:06,34.24810078,-119.25525612,355136056327540,1419560427,487,1218.26737
1417203230,2014-11-28 11:33:50,34.24800345,-119.25531049,355136056327540,1419560428,404,414.77254
1417203621,2014-11-28 11:40:21,34.24788826,-119.25535902,355136056327540,1419560429,391,410.29124
1417204056,2014-11-28 11:47:36,34.24770305,-119.25542637,355136056327540,1419560430,435,609.95032
1417204453,2014-11-28 11:54:13,34.24756084,-119.25551464,355136056327540,1419560431,397,653.84833
1417206903,2014-11-28 12:35:03,34.24747633,-119.2555364,355136056327540,1419560432,2450,241.46373
1417207307,2014-11-28 12:41:47,34.24737711,-119.25557511,355136056327540,1419560433,404,338.78616
1417207902,2014-11-28 12:51:42,34.24719976,-119.25566247,355136056327540,1419560434,595,694.55925
1417208367,2014-11-28 12:59:27,34.2467393,-119.25586294,355136056327540,1419560435,465,1671.53892
